unitid,year,fips,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,sex,yield
151290,2005,18,2251,1213,227,25,252,99,0.538871612616615
151306,2005,18,1900,1705,847,56,903,1,0.897368421052632
151306,2005,18,2911,2654,1195,50,1245,2,0.911714187564411
151306,2005,18,4811,4359,2042,106,2148,99,0.906048638536687
151324,2005,18,2591,2001,812,9,821,1,0.772288691624855
151324,2005,18,2760,2278,812,9,821,2,0.82536231884058
151324,2005,18,5351,4279,1624,18,1642,99,0.799663614277705
151333,2005,18,243,200,131,31,162,1,0.823045267489712
151333,2005,18,474,387,251,63,314,2,0.816455696202532
151333,2005,18,717,587,382,94,476,99,0.818688981868898
151342,2005,18,632,550,340,79,419,1,0.870253164556962
151342,2005,18,928,824,466,121,587,2,0.887931034482759
151342,2005,18,1560,1374,806,200,1006,99,0.880769230769231
151351,2005,18,10006,8100,3125,22,3147,1,0.809514291425145
151351,2005,18,11968,10502,3787,15,3802,2,0.877506684491979
151351,2005,18,21974,18602,6912,37,6949,99,0.846545917902976
151360,2005,18,382,299,192,43,235,1,0.782722513089005
151360,2005,18,680,496,280,89,369,2,0.729411764705882
151360,2005,18,1062,795,472,132,604,99,0.748587570621469
151379,2005,18,462,405,256,38,294,1,0.876623376623377
151379,2005,18,732,661,409,50,459,2,0.903005464480874
151379,2005,18,1194,1066,665,88,753,99,0.892797319932998
151388,2005,18,181,158,105,38,143,1,0.87292817679558
151388,2005,18,310,276,179,50,229,2,0.890322580645161
151388,2005,18,491,434,284,88,372,99,0.883910386965377
151467,2005,18,160,153,56,0,56,1,0.95625
151467,2005,18,496,478,138,0,138,2,0.963709677419355
151467,2005,18,656,631,194,0,194,99,0.961890243902439
151494,2005,47,291,169,145,8,153,1,0.580756013745705
151494,2005,47,101,56,49,4,53,2,0.554455445544555
151494,2005,47,392,225,194,12,206,99,0.573979591836735
151500,2005,18,365,196,167,8,175,1,0.536986301369863
151500,2005,18,102,51,35,2,37,2,0.5
151500,2005,18,467,247,202,10,212,99,0.528907922912206
151519,2005,18,1068,342,50,23,73,1,0.320224719101124
151519,2005,18,898,224,70,14,84,2,0.249443207126949
151519,2005,18,2156,617,141,42,183,99,0.286178107606679
151537,2005,18,5,3,2,0,2,1,0.6
151537,2005,18,102,47,43,0,43,2,0.46078431372549
151537,2005,18,107,50,45,0,45,99,0.467289719626168
151564,2005,18,0,NA,NA,NA,NA,1,NA
151564,2005,18,33,29,9,20,29,2,0.878787878787879
151564,2005,18,33,29,9,20,29,99,0.878787878787879
151777,2005,18,736,480,160,0,160,1,0.652173913043478
151777,2005,18,748,604,170,0,170,2,0.807486631016043
151777,2005,18,1484,1084,330,0,330,99,0.730458221024259
151786,2005,18,269,177,66,2,68,1,0.657992565055762
151786,2005,18,651,401,130,10,140,2,0.615975422427035
151786,2005,18,920,578,196,12,208,99,0.628260869565217
151801,2005,18,NA,NA,266,NA,266,1,NA
151801,2005,18,NA,NA,473,NA,473,2,NA
151801,2005,18,2105,1721,739,NA,739,99,0.817577197149644
151829,2005,18,5,1,1,0,1,1,0.2
151829,2005,18,54,30,30,0,30,2,0.555555555555556
151829,2005,18,59,31,31,0,31,99,0.525423728813559
151962,2005,18,43,43,41,0,41,1,1
151962,2005,18,46,46,37,0,37,2,1
151962,2005,18,89,89,78,0,78,99,1
152080,2005,18,5782,1853,1035,NA,1035,1,0.320477343479765
152080,2005,18,5534,1728,930,NA,930,2,0.312251535959523
152080,2005,18,11316,3581,1965,NA,1965,99,0.316454577589254
152099,2005,18,150,80,80,0,80,1,0.533333333333333
152099,2005,18,252,128,126,2,128,2,0.507936507936508
152099,2005,18,402,208,206,2,208,99,0.517412935323383
152248,2005,18,1121,900,478,98,576,1,0.8028545941124
152248,2005,18,1451,1142,574,109,683,2,0.787043418332185
152248,2005,18,2572,2042,1052,207,1259,99,0.79393468118196
152266,2005,18,492,449,267,66,333,1,0.91260162601626
152266,2005,18,610,534,296,60,356,2,0.875409836065574
152266,2005,18,1102,983,563,126,689,99,0.892014519056261
152318,2005,18,2654,1786,366,0,366,1,0.672946495855313
152318,2005,18,640,502,82,0,82,2,0.784375
152318,2005,18,3294,2288,448,0,448,99,0.694596235579842
152336,2005,18,490,293,138,1,139,1,0.597959183673469
152336,2005,18,641,369,177,6,183,2,0.575663026521061
152336,2005,18,1131,662,315,7,322,99,0.585322723253758
152363,2005,18,773,579,120,0,120,1,0.749029754204398
152363,2005,18,590,482,113,0,113,2,0.816949152542373
152363,2005,18,1363,1061,233,0,233,99,0.778429933969186
152381,2005,18,327,197,76,NA,76,2,0.602446483180428
152381,2005,18,327,197,76,NA,76,99,0.602446483180428
152390,2005,18,0,0,0,0,0,1,NA
152390,2005,18,997,807,377,0,377,2,0.809428284854564
152390,2005,18,997,807,377,0,377,99,0.809428284854564
152497,2005,18,1,1,1,0,1,1,1
152497,2005,18,23,23,23,0,23,2,1
152497,2005,18,24,24,24,0,24,99,1
152530,2005,18,535,471,187,2,189,1,0.880373831775701
152530,2005,18,867,766,271,1,272,2,0.883506343713956
152530,2005,18,1402,1237,458,3,461,99,0.882310984308131
152567,2005,18,1100,843,222,5,227,1,0.766363636363636
152567,2005,18,549,386,75,3,78,2,0.703096539162113
152567,2005,18,1649,1229,297,8,305,99,0.745300181928441
152600,2005,18,1832,1454,342,0,342,1,0.793668122270742
152600,2005,18,1702,1475,332,0,332,2,0.86662749706228
152600,2005,18,3534,2929,674,0,674,99,0.828805885681947
152673,2005,18,1358,691,249,0,249,1,0.508836524300442
152673,2005,18,1358,691,249,0,249,99,0.508836524300442
152798,2005,19,0,0,0,0,0,1,NA
152798,2005,19,51,37,18,0,18,2,0.725490196078431
152798,2005,19,51,37,18,0,18,99,0.725490196078431
152992,2005,19,580,434,103,0,103,1,0.748275862068966
152992,2005,19,695,537,148,0,148,2,0.772661870503597
152992,2005,19,1275,971,251,0,251,99,0.76156862745098
153001,2005,19,550,468,146,0,146,1,0.850909090909091
153001,2005,19,633,516,141,0,141,2,0.815165876777251
153001,2005,19,1183,984,287,0,287,99,0.83178360101437
153074,2005,19,1,1,1,0,1,1,1
153074,2005,19,58,53,53,0,53,2,0.913793103448276
153074,2005,19,59,54,54,0,54,99,0.915254237288136
153083,2005,19,6,6,6,0,6,1,1
153083,2005,19,137,108,108,0,108,2,0.788321167883212
153083,2005,19,143,114,114,0,114,99,0.797202797202797
153092,2005,19,2,2,2,NA,2,1,1
153092,2005,19,2,2,2,NA,2,99,1
153108,2005,19,782,633,162,0,162,1,0.809462915601023
153108,2005,19,859,742,203,1,204,2,0.863795110593714
153108,2005,19,1641,1375,365,1,366,99,0.837903717245582
153126,2005,19,263,160,50,0,50,1,0.608365019011407
153126,2005,19,521,318,108,0,108,2,0.610364683301344
153126,2005,19,784,478,158,0,158,99,0.60969387755102
153144,2005,19,634,431,129,0,129,1,0.67981072555205
153144,2005,19,644,491,187,0,187,2,0.762422360248447
153144,2005,19,1278,922,316,0,316,99,0.721439749608764
153162,2005,19,834,504,161,0,161,1,0.60431654676259
153162,2005,19,819,592,158,0,158,2,0.722832722832723
153162,2005,19,1653,1096,319,0,319,99,0.663036902601331
153241,2005,19,7,7,7,0,7,1,1
153241,2005,19,0,0,0,0,0,2,NA
153241,2005,19,7,7,7,0,7,99,1
153250,2005,19,364,335,167,NA,167,1,0.92032967032967
153250,2005,19,410,377,189,NA,189,2,0.919512195121951
153250,2005,19,774,712,356,NA,356,99,0.919896640826873
153269,2005,19,1230,982,266,0,266,1,0.798373983739837
153269,2005,19,2035,1656,363,0,363,2,0.813759213759214
153269,2005,19,3265,2638,629,0,629,99,0.807963246554364
153278,2005,19,609,459,98,0,98,1,0.753694581280788
153278,2005,19,276,222,207,0,207,2,0.804347826086957
153278,2005,19,885,681,305,0,305,99,0.769491525423729
153339,2005,19,0,0,0,0,0,1,NA
153339,2005,19,7,6,6,0,6,2,0.857142857142857
153339,2005,19,7,6,6,0,6,99,0.857142857142857
153366,2005,19,512,337,146,0,146,1,0.658203125
153366,2005,19,492,292,116,0,116,2,0.59349593495935
153366,2005,19,1004,629,262,0,262,99,0.626494023904382
153375,2005,19,163,151,70,1,71,1,0.92638036809816
153375,2005,19,279,270,147,3,150,2,0.967741935483871
153375,2005,19,442,421,217,4,221,99,0.952488687782805
153384,2005,19,1421,675,197,0,197,1,0.475017593244194
153384,2005,19,1549,826,238,0,238,2,0.533247256294384
153384,2005,19,2970,1501,435,0,435,99,0.505387205387205
153542,2005,19,25,7,7,0,7,1,0.28
153542,2005,19,85,14,14,0,14,2,0.164705882352941
153542,2005,19,110,21,21,0,21,99,0.190909090909091
153603,2005,19,4983,4450,2079,55,2134,1,0.8930363234999
153603,2005,19,4118,3766,1591,44,1635,2,0.91452161243322
153603,2005,19,9101,8216,3670,99,3769,99,0.902757938688056
153621,2005,19,409,242,75,0,75,1,0.591687041564792
153621,2005,19,318,184,60,0,60,2,0.578616352201258
153621,2005,19,727,426,135,0,135,99,0.585969738651995
153658,2005,19,6022,4877,1669,11,1680,1,0.80986383261375
153658,2005,19,7219,6245,2149,20,2169,2,0.865078265687768
153658,2005,19,13241,11122,3818,31,3849,99,0.839966769881429
153825,2005,19,749,578,191,0,191,1,0.771695594125501
153825,2005,19,653,564,173,2,175,2,0.863705972434916
153825,2005,19,1402,1152,364,2,366,99,0.821683309557775
153834,2005,19,921,627,275,0,275,1,0.680781758957655
153834,2005,19,1200,966,355,1,356,2,0.805
153834,2005,19,2121,1593,630,1,631,99,0.751060820367751
153861,2005,19,34,26,21,0,21,1,0.764705882352941
153861,2005,19,24,12,10,0,10,2,0.5
153861,2005,19,58,38,31,0,31,99,0.655172413793103
153977,2005,19,17,16,4,0,4,1,0.941176470588235
153977,2005,19,150,145,36,5,41,2,0.966666666666667
153977,2005,19,167,161,40,5,45,99,0.964071856287425
154004,2005,19,678,488,180,0,180,1,0.71976401179941
154004,2005,19,789,585,169,0,169,2,0.741444866920152
154004,2005,19,1467,1073,349,0,349,99,0.731424676209952
154013,2005,19,97,73,32,0,32,1,0.752577319587629
154013,2005,19,381,304,149,0,149,2,0.797900262467192
154013,2005,19,478,377,181,0,181,99,0.788702928870293
154022,2005,19,278,200,63,0,63,99,0.719424460431655
154095,2005,19,1798,1342,635,7,642,1,0.746384872080089
154095,2005,19,2562,2080,1067,28,1095,2,0.811865729898517
154095,2005,19,4360,3422,1702,35,1737,99,0.784862385321101
154101,2005,19,491,440,139,NA,139,1,0.896130346232179
154101,2005,19,694,661,235,NA,235,2,0.952449567723343
154101,2005,19,1185,1101,374,NA,374,99,0.929113924050633
154174,2005,19,8,7,4,3,7,1,0.875
154174,2005,19,36,24,22,2,24,2,0.666666666666667
154174,2005,19,44,31,26,5,31,99,0.704545454545455
154235,2005,19,684,585,212,2,214,1,0.855263157894737
154235,2005,19,891,762,273,1,274,2,0.855218855218855
154235,2005,19,1575,1347,485,3,488,99,0.855238095238095
154262,2005,19,28,11,6,1,7,1,0.392857142857143
154262,2005,19,193,100,76,3,79,2,0.518134715025907
154262,2005,19,221,111,82,4,86,99,0.502262443438914
154350,2005,19,581,489,152,NA,152,1,0.841652323580034
154350,2005,19,651,572,184,NA,184,2,0.878648233486943
154350,2005,19,1232,1061,336,NA,336,99,0.861201298701299
154448,2005,19,3,2,2,0,2,1,0.666666666666667
154448,2005,19,121,97,96,0,96,2,0.801652892561983
154448,2005,19,124,99,98,0,98,99,0.798387096774194
154466,2005,19,4,4,4,NA,4,1,1
154466,2005,19,53,52,52,NA,52,2,0.981132075471698
154466,2005,19,57,56,56,NA,56,99,0.982456140350877
154493,2005,19,409,241,72,0,72,1,0.589242053789731
154493,2005,19,282,223,60,0,60,2,0.790780141843972
154493,2005,19,691,464,132,0,132,99,0.671490593342981
154509,2005,19,13,13,12,1,13,1,1
154509,2005,19,11,11,10,1,11,2,1
154509,2005,19,24,24,22,2,24,99,1
154518,2005,19,384,211,101,36,137,1,0.549479166666667
154518,2005,19,262,166,77,45,122,2,0.633587786259542
154518,2005,19,646,377,178,81,259,99,0.58359133126935
154527,2005,19,872,735,269,0,269,1,0.842889908256881
154527,2005,19,784,720,249,1,250,2,0.918367346938776
154527,2005,19,1656,1455,518,1,519,99,0.878623188405797
154590,2005,19,382,239,109,0,109,1,0.62565445026178
154590,2005,19,204,113,57,0,57,2,0.553921568627451
154590,2005,19,586,352,166,0,166,99,0.600682593856655
154688,2005,20,468,282,104,0,104,1,0.602564102564103
154688,2005,20,583,384,135,0,135,2,0.658662092624357
154688,2005,20,1051,666,239,0,239,99,0.633682207421503
154712,2005,20,350,308,144,1,145,1,0.88
154712,2005,20,363,331,159,0,159,2,0.911845730027548
154712,2005,20,713,639,303,1,304,99,0.896213183730715
154721,2005,20,542,308,95,0,95,1,0.568265682656827
154721,2005,20,326,240,53,0,53,2,0.736196319018405
154721,2005,20,868,548,148,0,148,99,0.631336405529954
154749,2005,20,306,215,59,0,59,1,0.702614379084967
154749,2005,20,275,203,37,0,37,2,0.738181818181818
154749,2005,20,581,418,96,0,96,99,0.719449225473322
154794,2005,20,11,11,11,0,11,1,1
154794,2005,20,25,25,25,0,25,2,1
154794,2005,20,36,36,36,0,36,99,1
154819,2005,20,90,85,80,NA,80,1,0.944444444444444
154819,2005,20,75,70,65,NA,65,2,0.933333333333333
154819,2005,20,165,155,145,NA,145,99,0.93939393939394
154837,2005,20,2,0,0,0,0,1,NA
154837,2005,20,4,1,1,0,1,2,0.25
154837,2005,20,6,1,1,0,1,99,0.166666666666667
154855,2005,20,626,283,97,0,97,99,0.452076677316294
155025,2005,20,502,375,268,6,274,1,0.747011952191235
155025,2005,20,785,551,450,5,455,2,0.701910828025478
155025,2005,20,1287,926,718,11,729,99,0.71950271950272
155061,2005,20,672,601,359,8,367,1,0.894345238095238
155061,2005,20,771,703,398,11,409,2,0.911802853437095
155061,2005,20,1443,1304,757,19,776,99,0.903672903672904
155070,2005,20,40,27,14,NA,14,1,0.675
155070,2005,20,32,21,13,NA,13,2,0.65625
155070,2005,20,72,48,27,NA,27,99,0.666666666666667
155089,2005,20,277,151,117,5,122,1,0.545126353790614
155089,2005,20,342,171,134,5,139,2,0.5
155089,2005,20,619,326,251,10,261,99,0.526655896607431
155140,2005,20,604,270,102,4,106,1,0.447019867549669
155140,2005,20,578,269,92,2,94,2,0.465397923875433
155140,2005,20,1182,539,194,6,200,99,0.456006768189509
155283,2005,29,42,42,42,0,42,1,1
155283,2005,29,484,484,484,0,484,2,1
155283,2005,29,526,526,526,0,526,99,1
155317,2005,20,4951,3411,2042,43,2085,1,0.688951726923854
155317,2005,20,5491,3817,2151,33,2184,2,0.695137497723548
155317,2005,20,10442,7228,4193,76,4269,99,0.692204558513695
155335,2005,20,345,288,95,2,97,1,0.834782608695652
155335,2005,20,408,349,82,1,83,2,0.855392156862745
155335,2005,20,753,637,177,3,180,99,0.845949535192563
155353,2005,20,19,19,19,0,19,1,1
155353,2005,20,16,16,16,0,16,2,1
155353,2005,20,35,35,35,0,35,99,1
155399,2005,20,4939,2367,1493,167,1660,1,0.479246811095363
155399,2005,20,5127,2439,1551,255,1806,2,0.47571679344646
155399,2005,20,10067,4806,3044,422,3466,99,0.47740141054932
155414,2005,20,400,209,59,0,59,1,0.5225
155414,2005,20,275,182,69,2,71,2,0.661818181818182
155414,2005,20,675,391,128,2,130,99,0.579259259259259
155511,2005,20,291,237,62,0,62,1,0.814432989690722
155511,2005,20,204,184,46,1,47,2,0.901960784313726
155511,2005,20,495,421,108,1,109,99,0.85050505050505
155520,2005,20,366,275,133,1,134,1,0.751366120218579
155520,2005,20,364,268,116,0,116,2,0.736263736263736
155520,2005,20,730,543,249,1,250,99,0.743835616438356
155627,2005,20,547,373,67,0,67,1,0.681901279707495
155627,2005,20,242,187,46,0,46,2,0.772727272727273
155627,2005,20,789,560,113,0,113,99,0.709759188846641
155681,2005,20,1025,903,504,8,512,1,0.880975609756098
155681,2005,20,910,835,470,9,479,2,0.917582417582418
155681,2005,20,1935,1738,974,17,991,99,0.898191214470284
155812,2005,20,242,115,34,0,34,1,0.475206611570248
155812,2005,20,328,140,49,0,49,2,0.426829268292683
155812,2005,20,570,255,83,0,83,99,0.447368421052632
155900,2005,20,279,65,65,0,65,1,0.232974910394265
155900,2005,20,215,71,71,0,71,2,0.330232558139535
155900,2005,20,494,136,136,0,136,99,0.275303643724696
155937,2005,20,354,179,69,0,69,1,0.505649717514124
155937,2005,20,187,126,58,0,58,2,0.67379679144385
155937,2005,20,541,305,127,0,127,99,0.563770794824399
155973,2005,20,133,132,78,0,78,1,0.992481203007519
155973,2005,20,113,113,61,0,61,2,1
155973,2005,20,246,245,139,0,139,99,0.995934959349594
156082,2005,20,635,633,316,78,394,1,0.996850393700787
156082,2005,20,941,932,410,59,469,2,0.990435706695005
156082,2005,20,1576,1565,726,137,863,99,0.993020304568528
156125,2005,20,1020,842,547,38,585,1,0.825490196078431
156125,2005,20,1046,892,593,63,656,2,0.852772466539197
156125,2005,20,2066,1734,1140,101,1241,99,0.839303000968054
156189,2005,21,425,237,86,0,86,1,0.557647058823529
156189,2005,21,589,366,102,0,102,2,0.621392190152801
156189,2005,21,1014,603,188,0,188,99,0.594674556213018
156213,2005,21,285,198,103,0,103,1,0.694736842105263
156213,2005,21,512,390,173,0,173,2,0.76171875
156213,2005,21,797,588,276,0,276,99,0.737766624843162
156286,2005,21,631,453,149,3,152,1,0.717908082408875
156286,2005,21,1393,974,282,4,286,2,0.699210337401292
156286,2005,21,2024,1427,431,7,438,99,0.7050395256917
156295,2005,21,861,218,159,0,159,1,0.253193960511034
156295,2005,21,1047,293,219,0,219,2,0.279847182425979
156295,2005,21,1908,511,378,0,378,99,0.267819706498952
156356,2005,21,55,44,25,0,25,1,0.8
156356,2005,21,74,53,25,0,25,2,0.716216216216216
156356,2005,21,129,97,50,0,50,99,0.751937984496124
156365,2005,21,671,454,171,3,174,1,0.676602086438152
156365,2005,21,680,468,175,5,180,2,0.688235294117647
156365,2005,21,1351,922,346,8,354,99,0.682457438934123
156408,2005,21,926,533,138,0,138,1,0.575593952483801
156408,2005,21,1063,724,178,0,178,2,0.681091251175917
156408,2005,21,1989,1257,316,0,316,99,0.631975867269985
156471,2005,21,7,5,5,0,5,1,0.714285714285714
156471,2005,21,53,40,40,0,40,2,0.754716981132076
156471,2005,21,60,45,45,0,45,99,0.75
156541,2005,21,589,480,230,9,239,1,0.814940577249576
156541,2005,21,395,338,192,0,192,2,0.855696202531646
156541,2005,21,984,818,422,9,431,99,0.83130081300813
156620,2005,21,1863,1726,961,41,1002,1,0.926462694578637
156620,2005,21,3006,2835,1494,58,1552,2,0.94311377245509
156620,2005,21,4869,4561,2455,99,2554,99,0.936742657629903
156745,2005,21,506,475,200,0,200,1,0.938735177865613
156745,2005,21,557,534,216,0,216,2,0.95870736086176
156745,2005,21,1063,1009,416,0,416,99,0.949200376293509
156842,2005,21,1,1,1,0,1,1,1
156842,2005,21,26,26,26,0,26,2,1
156842,2005,21,27,27,27,0,27,99,1
157030,2005,21,32,26,18,0,18,99,0.8125
157058,2005,21,1030,256,151,5,156,1,0.248543689320388
157058,2005,21,1028,431,196,14,210,2,0.419260700389105
157058,2005,21,2058,687,347,19,366,99,0.333819241982507
157076,2005,21,523,399,108,0,108,1,0.762906309751434
157076,2005,21,551,429,101,0,101,2,0.778584392014519
157076,2005,21,1074,828,209,0,209,99,0.770949720670391
157085,2005,21,4721,3680,1836,15,1851,1,0.77949586951917
157085,2005,21,5883,4673,2096,14,2110,2,0.794322624511304
157085,2005,21,10604,8353,3932,29,3961,99,0.7877216144851
157100,2005,21,141,97,58,0,58,1,0.687943262411348
157100,2005,21,194,138,80,2,82,2,0.711340206185567
157100,2005,21,335,235,140,2,142,99,0.701492537313433
157146,2005,21,5,5,5,0,5,1,1
157146,2005,21,52,52,40,12,52,2,1
157146,2005,21,57,57,45,12,57,99,1
157234,2005,21,19,14,4,6,10,1,0.736842105263158
157234,2005,21,6,3,1,2,3,2,0.5
157234,2005,21,25,17,5,9,14,99,0.68
157270,2005,21,219,190,127,24,151,1,0.867579908675799
157270,2005,21,103,92,59,25,84,2,0.893203883495146
157270,2005,21,322,282,186,49,235,99,0.875776397515528
157289,2005,21,2444,1975,1110,17,1127,1,0.80810147299509
157289,2005,21,2891,2350,1199,32,1231,2,0.812867519889312
157289,2005,21,5335,4325,2309,49,2358,99,0.810684161199625
157359,2005,21,191,78,69,0,69,1,0.408376963350785
157359,2005,21,95,58,37,10,47,2,0.610526315789474
157359,2005,21,286,136,106,10,116,99,0.475524475524476
157386,2005,21,2075,1360,552,6,558,1,0.655421686746988
157386,2005,21,3119,2062,709,17,726,2,0.661109329913434
157386,2005,21,5194,3422,1261,23,1284,99,0.658837119753562
157401,2005,21,1187,995,567,4,571,1,0.838247683235046
157401,2005,21,1646,1387,739,3,742,2,0.842648845686513
157401,2005,21,2833,2382,1306,7,1313,99,0.840804800564772
157447,2005,21,1736,1309,755,30,785,1,0.754032258064516
157447,2005,21,2581,1933,987,46,1033,2,0.748934521503293
157447,2005,21,4317,3242,1742,76,1818,99,0.750984479962937
157465,2005,21,21,21,11,1,12,1,1
157465,2005,21,77,77,60,0,60,2,1
157465,2005,21,98,98,71,1,72,99,1
157508,2005,21,2,0,0,0,0,1,NA
157508,2005,21,45,31,20,11,31,2,0.688888888888889
157508,2005,21,47,31,20,11,31,99,0.659574468085106
157748,2005,21,132,111,87,9,96,1,0.840909090909091
157748,2005,21,42,38,30,4,34,2,0.904761904761905
157748,2005,21,174,149,117,13,130,99,0.85632183908046
157757,2005,21,214,85,45,19,64,1,0.397196261682243
157757,2005,21,586,253,148,62,210,2,0.431740614334471
157757,2005,21,800,338,193,81,274,99,0.4225
157809,2005,21,591,367,138,NA,138,1,0.62098138747885
157809,2005,21,418,270,81,NA,81,2,0.645933014354067
157809,2005,21,1009,637,219,NA,219,99,0.631318136769078
157818,2005,21,483,396,127,0,127,1,0.819875776397516
157818,2005,21,739,636,199,0,199,2,0.860622462787551
